統計年月,區域別代碼,區域別,村里,戶數,人口數,人口數-男,人口數-女,縣市,鄉鎮市區,平均數,中位數,30歲以下比例,40歲以下比例,70歲以上比例,80歲以上比例
11004,10010090014,嘉義縣東石鄉,蔦松村,358,916,491,425,嘉義縣,東石鄉,48.8799,50,13.1,24.78,18.34,9.5
11004,10010090015,嘉義縣東石鄉,圍潭村,304,711,392,319,嘉義縣,東石鄉,50.8931,54,11.11,25.46,19.69,10.83
11004,10010090016,嘉義縣東石鄉,洲仔村,353,900,489,411,嘉義縣,東石鄉,47.0678,47,15.67,28.22,17.33,9.0
11004,10010090017,嘉義縣東石鄉,東崙村,308,725,380,345,嘉義縣,東石鄉,50.4538,51,10.9,22.76,19.45,8.83
11004,10010090018,嘉義縣東石鄉,西崙村,467,1195,608,587,嘉義縣,東石鄉,46.19,46,16.49,30.13,14.56,7.45
11004,10010090019,嘉義縣東石鄉,塭仔村,394,975,516,459,嘉義縣,東石鄉,47.9292,49,13.33,27.28,16.62,8.1
11004,10010090020,嘉義縣東石鄉,網寮村,547,1321,689,632,嘉義縣,東石鄉,47.1749,47,11.88,24.75,15.14,6.13
11004,10010090021,嘉義縣東石鄉,掌潭村,317,816,414,402,嘉義縣,東石鄉,48.1152,48,15.44,29.04,16.79,10.17
11004,10010090022,嘉義縣東石鄉,港口村,155,303,190,113,嘉義縣,東石鄉,55.0132,56,7.26,17.49,26.73,14.52
11004,10010090023,嘉義縣東石鄉,鰲鼓村,487,1360,723,637,嘉義縣,東石鄉,46.9596,47,14.34,29.12,15.81,5.66
11004,10010100001,嘉義縣義竹鄉,岸腳村,327,714,372,342,嘉義縣,義竹鄉,51.9972,56,10.92,24.09,21.43,10.08
11004,10010100002,嘉義縣義竹鄉,義竹村,654,1618,817,801,嘉義縣,義竹鄉,47.8912,50,15.02,27.44,17.99,7.91
11004,10010100003,嘉義縣義竹鄉,六桂村,532,1260,640,620,嘉義縣,義竹鄉,50.0024,52,14.92,25.56,21.11,9.76
11004,10010100004,嘉義縣義竹鄉,仁里村,385,921,463,458,嘉義縣,義竹鄉,49.4495,52,15.31,28.01,18.78,9.99
11004,10010100005,嘉義縣義竹鄉,傳芳村,314,839,434,405,嘉義縣,義竹鄉,45.5197,47,17.64,29.56,14.42,6.44
11004,10010100006,嘉義縣義竹鄉,頭竹村,534,1306,714,592,嘉義縣,義竹鄉,50.3982,53,13.94,24.35,20.6,10.49
11004,10010100007,嘉義縣義竹鄉,五厝村,171,397,224,173,嘉義縣,義竹鄉,50.9446,54,11.59,23.68,22.17,11.84
11004,10010100008,嘉義縣義竹鄉,中平村,218,436,228,208,嘉義縣,義竹鄉,56.1078,58,9.4,19.04,28.44,15.83
11004,10010100009,嘉義縣義竹鄉,埤前村,300,792,412,380,嘉義縣,義竹鄉,50.2803,52,17.17,26.01,21.09,13.76
11004,10010100010,嘉義縣義竹鄉,平溪村,193,465,254,211,嘉義縣,義竹鄉,47.2237,48,17.42,26.45,16.56,7.53
11004,10010100011,嘉義縣義竹鄉,後鎮村,186,452,246,206,嘉義縣,義竹鄉,52.0442,54,8.41,18.14,21.46,10.84
11004,10010100012,嘉義縣義竹鄉,北華村,235,636,330,306,嘉義縣,義竹鄉,47.2374,49,17.3,30.82,12.74,7.08
11004,10010100013,嘉義縣義竹鄉,新店村,593,1597,793,804,嘉義縣,義竹鄉,47.9261,50,13.34,27.49,16.41,8.7
11004,10010100014,嘉義縣義竹鄉,東過村,369,900,481,419,嘉義縣,義竹鄉,47.4433,50,14.56,28.78,14.33,5.33
11004,10010100015,嘉義縣義竹鄉,西過村,381,847,425,422,嘉義縣,義竹鄉,49.5431,53,14.17,25.97,16.29,8.03
11004,10010100016,嘉義縣義竹鄉,官和村,310,893,454,439,嘉義縣,義竹鄉,46.0661,48,16.13,28.67,13.77,5.26
11004,10010100017,嘉義縣義竹鄉,官順村,183,465,231,234,嘉義縣,義竹鄉,47.4946,48,10.11,24.95,16.34,7.74
11004,10010100018,嘉義縣義竹鄉,新富村,235,542,299,243,嘉義縣,義竹鄉,52.8173,54,13.47,24.91,20.85,11.99
11004,10010100019,嘉義縣義竹鄉,東光村,343,781,414,367,嘉義縣,義竹鄉,52.1024,54,12.16,22.92,25.22,11.52
11004,10010100020,嘉義縣義竹鄉,東榮村,194,390,228,162,嘉義縣,義竹鄉,55.1179,56,8.72,16.92,26.92,14.62
11004,10010100021,嘉義縣義竹鄉,龍蛟村,279,574,324,250,嘉義縣,義竹鄉,53.7962,56,13.41,22.13,23.17,11.5
11004,10010100022,嘉義縣義竹鄉,溪洲村,308,665,346,319,嘉義縣,義竹鄉,56.0346,58,11.73,19.1,29.77,14.74
11004,10010110001,嘉義縣鹿草鄉,後寮村,190,556,283,273,嘉義縣,鹿草鄉,48.1439,48,15.65,30.22,17.45,8.99
11004,10010110002,嘉義縣鹿草鄉,鹿東村,225,617,342,275,嘉義縣,鹿草鄉,47.2934,49,13.45,27.23,16.53,9.4
11004,10010110003,嘉義縣鹿草鄉,鹿草村,524,1427,725,702,嘉義縣,鹿草鄉,47.705,48,16.47,29.15,17.59,7.85
11004,10010110004,嘉義縣鹿草鄉,西井村,561,1482,765,717,嘉義縣,鹿草鄉,46.5816,48,16.94,30.16,15.65,7.35
11004,10010110005,嘉義縣鹿草鄉,豊稠村,227,797,543,254,嘉義縣,鹿草鄉,45.9774,47,13.55,29.74,8.53,3.39
11004,10010110006,嘉義縣鹿草鄉,重寮村,452,1092,589,503,嘉義縣,鹿草鄉,52.1053,55,11.63,21.89,23.72,11.45
11004,10010110007,嘉義縣鹿草鄉,施家村,194,462,254,208,嘉義縣,鹿草鄉,53.3723,57,14.07,22.73,26.62,14.94
11004,10010110008,嘉義縣鹿草鄉,下潭村,367,877,498,379,嘉義縣,鹿草鄉,53.4869,56,11.29,21.21,27.25,15.05
11004,10010110009,嘉義縣鹿草鄉,光潭村,460,1095,594,501,嘉義縣,鹿草鄉,50.6804,53,11.78,23.11,22.92,10.5
11004,10010110010,嘉義縣鹿草鄉,碧潭村,425,994,523,471,嘉義縣,鹿草鄉,52.7143,55,14.59,23.94,25.35,13.48
11004,10010110011,嘉義縣鹿草鄉,松竹村,376,1008,548,460,嘉義縣,鹿草鄉,49.6052,52,18.35,29.17,21.73,10.91
11004,10010110012,嘉義縣鹿草鄉,竹山村,373,977,511,466,嘉義縣,鹿草鄉,49.4719,52,14.12,28.25,20.16,9.83
11004,10010110013,嘉義縣鹿草鄉,後堀村,509,1259,662,597,嘉義縣,鹿草鄉,49.5115,52,14.46,27.64,19.62,9.61
11004,10010110014,嘉義縣鹿草鄉,三角村,588,1557,785,772,嘉義縣,鹿草鄉,48.1484,50,14.9,27.36,18.56,7.77
11004,10010110015,嘉義縣鹿草鄉,下麻村,263,640,338,302,嘉義縣,鹿草鄉,49.4391,53,14.69,27.97,15.62,8.44
11004,10010120001,嘉義縣水上鄉,水上村,1803,4734,2403,2331,嘉義縣,水上鄉,42.368,42,18.69,33.52,10.27,4.41
11004,10010120002,嘉義縣水上鄉,水頭村,1030,2813,1468,1345,嘉義縣,水上鄉,44.0231,45,18.49,32.03,11.77,4.73
11004,10010120003,嘉義縣水上鄉,大堀村,628,1838,985,853,嘉義縣,水上鄉,44.7437,46,16.76,31.77,13.49,5.98
11004,10010120004,嘉義縣水上鄉,大崙村,770,2325,1242,1083,嘉義縣,水上鄉,44.7415,45,18.88,32.13,12.77,5.85
11004,10010120005,嘉義縣水上鄉,塗溝村,309,855,473,382,嘉義縣,水上鄉,47.8094,49,18.6,31.7,17.08,9.24
11004,10010120006,嘉義縣水上鄉,粗溪村,648,1762,895,867,嘉義縣,水上鄉,44.2594,45,18.5,32.07,13.56,4.65
11004,10010120007,嘉義縣水上鄉,下寮村,807,2046,1048,998,嘉義縣,水上鄉,44.629,45,18.13,33.43,9.43,3.76
11004,10010120008,嘉義縣水上鄉,三和村,750,2019,1091,928,嘉義縣,水上鄉,42.2977,42,18.13,35.76,9.56,3.57
11004,10010120009,嘉義縣水上鄉,回歸村,191,484,234,250,嘉義縣,水上鄉,44.7335,46,17.98,32.23,11.78,4.75
11004,10010120010,嘉義縣水上鄉,三鎮村,270,676,328,348,嘉義縣,水上鄉,45.6834,48,18.05,30.92,12.72,5.77
11004,10010120011,嘉義縣水上鄉,靖和村,180,433,222,211,嘉義縣,水上鄉,52.2194,55,9.47,21.48,22.86,13.39
11004,10010120012,嘉義縣水上鄉,南和村,571,1492,764,728,嘉義縣,水上鄉,45.8814,48,18.7,30.36,12.0,5.5
11004,10010120013,嘉義縣水上鄉,龍德村,757,2178,1122,1056,嘉義縣,水上鄉,45.2635,46,16.99,31.04,13.5,5.65
11004,10010120014,嘉義縣水上鄉,溪洲村,459,1149,581,568,嘉義縣,水上鄉,47.4891,50,16.01,28.63,15.06,7.48
11004,10010120015,嘉義縣水上鄉,柳林村,840,2269,1175,1094,嘉義縣,水上鄉,44.03,44,17.5,33.94,10.49,3.31
11004,10010120016,嘉義縣水上鄉,柳鄉村,853,2199,1093,1106,嘉義縣,水上鄉,45.3683,47,18.42,31.97,12.6,5.09
11004,10010120017,嘉義縣水上鄉,柳新村,773,2056,1051,1005,嘉義縣,水上鄉,42.0968,42,19.07,34.39,8.66,2.38
11004,10010120018,嘉義縣水上鄉,寬士村,1923,4694,2398,2296,嘉義縣,水上鄉,45.2812,45,18.66,34.34,9.69,2.83
11004,10010120019,嘉義縣水上鄉,民生村,1329,3127,1635,1492,嘉義縣,水上鄉,47.2155,47,17.14,33.39,11.99,3.23
11004,10010120020,嘉義縣水上鄉,忠和村,797,2106,1061,1045,嘉義縣,水上鄉,44.3789,44,17.33,32.67,12.49,5.18
11004,10010120021,嘉義縣水上鄉,中庄村,789,2002,995,1007,嘉義縣,水上鄉,44.5934,44,17.63,32.22,11.89,5.24
11004,10010120022,嘉義縣水上鄉,南鄉村,329,1032,565,467,嘉義縣,水上鄉,45.0,47,19.48,31.4,13.28,7.66
11004,10010120023,嘉義縣水上鄉,三界村,381,1056,567,489,嘉義縣,水上鄉,48.8078,51,17.05,26.89,16.86,7.39
11004,10010120024,嘉義縣水上鄉,國姓村,475,1352,710,642,嘉義縣,水上鄉,48.2774,50,17.31,29.29,16.64,8.51
11004,10010120025,嘉義縣水上鄉,內溪村,478,1265,647,618,嘉義縣,水上鄉,44.9281,45,19.6,33.6,11.46,3.4
11004,10010120026,嘉義縣水上鄉,義興村,339,873,479,394,嘉義縣,水上鄉,47.3746,51,16.15,30.01,13.75,6.53
11004,10010130001,嘉義縣中埔鄉,中埔村,737,2100,1102,998,嘉義縣,中埔鄉,43.3919,43,18.48,33.52,12.48,5.38
11004,10010130002,嘉義縣中埔鄉,塩舘村,388,1036,522,514,嘉義縣,中埔鄉,45.4151,48,18.53,30.69,12.74,5.5
11004,10010130003,嘉義縣中埔鄉,龍門村,291,893,475,418,嘉義縣,中埔鄉,44.0952,44,19.04,33.71,13.44,5.04
11004,10010130004,嘉義縣中埔鄉,裕民村,365,971,540,431,嘉義縣,中埔鄉,46.7652,48,16.99,29.87,15.45,6.08
11004,10010130005,嘉義縣中埔鄉,金蘭村,600,1689,879,810,嘉義縣,中埔鄉,44.1918,45,17.58,31.79,11.96,5.33
11004,10010130006,嘉義縣中埔鄉,富收村,1230,3293,1724,1569,嘉義縣,中埔鄉,43.6775,44,17.8,32.95,10.57,3.8
11004,10010130007,嘉義縣中埔鄉,和睦村,1441,3777,1924,1853,嘉義縣,中埔鄉,42.8581,43,18.8,34.02,9.53,3.28
11004,10010130008,嘉義縣中埔鄉,和美村,3167,7888,3921,3967,嘉義縣,中埔鄉,44.3683,44,16.96,32.99,10.56,3.33
11004,10010130009,嘉義縣中埔鄉,和興村,2501,6436,3206,3230,嘉義縣,中埔鄉,43.4403,44,17.06,32.63,10.33,3.31
11004,10010130010,嘉義縣中埔鄉,隆興村,745,2101,1100,1001,嘉義縣,中埔鄉,44.2266,44,18.18,32.65,13.09,6.04
11004,10010130011,嘉義縣中埔鄉,義仁村,560,1697,883,814,嘉義縣,中埔鄉,44.6977,46,19.68,32.47,12.79,5.6
11004,10010130012,嘉義縣中埔鄉,社口村,812,2421,1303,1118,嘉義縣,中埔鄉,44.3284,45,16.4,29.74,12.39,4.92
11004,10010130013,嘉義縣中埔鄉,灣潭村,389,1118,607,511,嘉義縣,中埔鄉,48.5179,51,15.47,28.26,16.37,7.33
11004,10010130014,嘉義縣中埔鄉,石硦村,470,1295,673,622,嘉義縣,中埔鄉,46.5259,47,13.13,27.95,16.22,7.57
11004,10010130015,嘉義縣中埔鄉,頂埔村,340,1040,565,475,嘉義縣,中埔鄉,46.7596,48,18.46,31.15,16.15,7.4
11004,10010130016,嘉義縣中埔鄉,同仁村,716,2103,1138,965,嘉義縣,中埔鄉,46.3024,48,16.26,30.91,15.22,7.04
11004,10010130017,嘉義縣中埔鄉,瑞豐村,249,823,451,372,嘉義縣,中埔鄉,43.9927,42,17.01,34.51,10.33,4.25
11004,10010130018,嘉義縣中埔鄉,沄水村,393,1095,583,512,嘉義縣,中埔鄉,46.5571,48,14.06,29.77,14.7,6.58
11004,10010130019,嘉義縣中埔鄉,三層村,240,692,363,329,嘉義縣,中埔鄉,44.9393,46,17.92,35.26,10.12,4.05
11004,10010130020,嘉義縣中埔鄉,深坑村,258,818,441,377,嘉義縣,中埔鄉,46.1711,48,15.65,30.07,14.67,6.48
11004,10010130021,嘉義縣中埔鄉,東興村,134,366,206,160,嘉義縣,中埔鄉,47.0738,49,22.13,31.15,13.39,5.74
11004,10010130022,嘉義縣中埔鄉,中崙村,121,322,177,145,嘉義縣,中埔鄉,48.8727,52,10.25,25.16,14.6,8.07
11004,10010140001,嘉義縣竹崎鄉,竹崎村,1017,2894,1442,1452,嘉義縣,竹崎鄉,43.2236,43,18.56,33.59,11.96,4.98
11004,10010140002,嘉義縣竹崎鄉,和平村,819,2558,1332,1226,嘉義縣,竹崎鄉,43.1247,44,17.01,31.59,12.24,4.77
11004,10010140003,嘉義縣竹崎鄉,坑頭村,271,847,453,394,嘉義縣,竹崎鄉,46.6871,49,15.11,27.27,14.4,5.55
11004,10010140004,嘉義縣竹崎鄉,沙坑村,296,886,480,406,嘉義縣,竹崎鄉,47.5948,49,15.69,30.81,13.88,6.55
11004,10010140005,嘉義縣竹崎鄉,獅埜村,426,1346,727,619,嘉義縣,竹崎鄉,46.6508,48,16.05,29.94,15.3,5.94
11004,10010140006,嘉義縣竹崎鄉,義和村,216,661,363,298,嘉義縣,竹崎鄉,48.059,50,15.73,27.69,15.58,6.2
11004,10010140007,嘉義縣竹崎鄉,義仁村,397,1149,627,522,嘉義縣,竹崎鄉,47.074,48,15.75,28.37,15.93,7.31
11004,10010140008,嘉義縣竹崎鄉,灣橋村,2153,5783,2964,2819,嘉義縣,竹崎鄉,45.2715,46,17.64,31.61,11.34,4.29
11004,10010140009,嘉義縣竹崎鄉,鹿滿村,507,1566,848,718,嘉義縣,竹崎鄉,45.9655,47,17.88,31.99,14.05,5.62
11004,10010140010,嘉義縣竹崎鄉,紫雲村,486,1579,833,746,嘉義縣,竹崎鄉,44.9531,46,16.85,30.78,14.06,5.95
11004,10010140011,嘉義縣竹崎鄉,內埔村,581,1759,903,856,嘉義縣,竹崎鄉,46.2501,47,16.66,30.19,14.67,7.05
11004,10010140012,嘉義縣竹崎鄉,昇平村,603,1950,1040,910,嘉義縣,竹崎鄉,45.759,47,17.85,30.15,14.31,5.59
11004,10010140013,嘉義縣竹崎鄉,白杞村,245,677,366,311,嘉義縣,竹崎鄉,48.1536,50,11.67,25.55,15.66,6.35
11004,10010140014,嘉義縣竹崎鄉,桃源村,381,1146,649,497,嘉義縣,竹崎鄉,46.2182,48,16.49,27.23,17.28,6.46
11004,10010140015,嘉義縣竹崎鄉,塘興村,282,937,494,443,嘉義縣,竹崎鄉,46.3511,47,16.76,30.84,15.15,5.87
11004,10010140016,嘉義縣竹崎鄉,義隆村,214,696,375,321,嘉義縣,竹崎鄉,44.6537,45,17.39,31.03,12.5,5.17
11004,10010140017,嘉義縣竹崎鄉,龍山村,606,2005,1074,931,嘉義縣,竹崎鄉,44.7337,46,18.25,31.42,13.22,5.19
11004,10010140018,嘉義縣竹崎鄉,文峯村,274,705,403,302,嘉義縣,竹崎鄉,48.7745,51,13.19,24.54,17.02,9.08
11004,10010140019,嘉義縣竹崎鄉,金獅村,188,456,257,199,嘉義縣,竹崎鄉,49.3224,53,14.04,27.41,18.2,8.11
11004,10010140020,嘉義縣竹崎鄉,復金村,615,2104,1142,962,嘉義縣,竹崎鄉,46.0086,47,15.83,29.33,16.21,6.7
11004,10010140021,嘉義縣竹崎鄉,緞繻村,369,1001,548,453,嘉義縣,竹崎鄉,49.5814,53,12.19,24.08,19.28,10.19
11004,10010140022,嘉義縣竹崎鄉,仁壽村,115,256,162,94,嘉義縣,竹崎鄉,51.3789,55,9.38,18.75,20.31,12.11
11004,10010140023,嘉義縣竹崎鄉,中和村,351,884,491,393,嘉義縣,竹崎鄉,46.0,48,15.72,28.73,15.95,7.13
11004,10010140024,嘉義縣竹崎鄉,光華村,292,738,427,311,嘉義縣,竹崎鄉,49.9743,51,14.23,24.53,20.6,9.08
11004,10010150001,嘉義縣梅山鄉,梅東村,955,2462,1245,1217,嘉義縣,梅山鄉,47.647,49,14.83,29.04,17.99,8.04
11004,10010150002,嘉義縣梅山鄉,梅南村,392,989,477,512,嘉義縣,梅山鄉,48.635,50,13.35,25.28,19.92,9.2
11004,10010150003,嘉義縣梅山鄉,過山村,219,573,301,272,嘉義縣,梅山鄉,51.274,54,15.18,25.83,20.94,11.17
11004,10010150004,嘉義縣梅山鄉,梅北村,1826,5004,2551,2453,嘉義縣,梅山鄉,44.7674,45,17.11,31.04,14.53,6.08
11004,10010150005,嘉義縣梅山鄉,圳南村,164,436,247,189,嘉義縣,梅山鄉,50.5619,54,14.22,24.31,22.71,11.93
11004,10010150006,嘉義縣梅山鄉,永興村,197,564,297,267,嘉義縣,梅山鄉,47.7713,50,14.72,25.18,18.79,6.21
11004,10010150007,嘉義縣梅山鄉,半天村,142,373,186,187,嘉義縣,梅山鄉,51.3673,54,14.21,25.2,19.84,9.38
11004,10010150008,嘉義縣梅山鄉,圳北村,222,648,350,298,嘉義縣,梅山鄉,48.8565,52,14.81,27.47,20.52,10.34
11004,10010150009,嘉義縣梅山鄉,大南村,608,1826,1023,803,嘉義縣,梅山鄉,46.9299,48,15.12,27.98,16.81,5.64
11004,10010150010,嘉義縣梅山鄉,双溪村,229,607,346,261,嘉義縣,梅山鄉,47.5173,49,15.49,29.32,16.47,6.1
11004,10010150011,嘉義縣梅山鄉,安靖村,314,880,494,386,嘉義縣,梅山鄉,49.675,51,15.0,27.27,18.41,8.64
11004,10010150012,嘉義縣梅山鄉,太平村,191,526,301,225,嘉義縣,梅山鄉,50.6578,54,18.82,26.81,20.72,11.98
11004,10010150013,嘉義縣梅山鄉,碧湖村,116,290,161,129,嘉義縣,梅山鄉,52.0069,54,15.52,24.48,20.69,11.38
11004,10010150014,嘉義縣梅山鄉,太興村,160,450,253,197,嘉義縣,梅山鄉,47.8822,50,18.67,31.11,15.11,8.22
11004,10010150015,嘉義縣梅山鄉,瑞峯村,254,811,453,358,嘉義縣,梅山鄉,47.1677,49,12.33,26.26,17.88,7.4
11004,10010150016,嘉義縣梅山鄉,瑞里村,226,673,362,311,嘉義縣,梅山鄉,48.6508,50,15.6,28.83,20.06,9.51
11004,10010150017,嘉義縣梅山鄉,太和村,351,1037,586,451,嘉義縣,梅山鄉,47.2006,49,18.42,27.39,16.59,7.91
11004,10010150018,嘉義縣梅山鄉,龍眼村,180,426,233,193,嘉義縣,梅山鄉,52.1385,54,15.96,26.29,21.36,11.97
11004,10010160001,嘉義縣番路鄉,江西村,500,1275,700,575,嘉義縣,番路鄉,46.5475,48,18.51,31.53,13.41,6.98
11004,10010160002,嘉義縣番路鄉,內甕村,183,460,251,209,嘉義縣,番路鄉,52.0652,54,16.52,24.35,22.61,10.43
11004,10010160003,嘉義縣番路鄉,新福村,499,1451,777,674,嘉義縣,番路鄉,45.7154,47,14.89,28.95,13.85,6.13
11004,10010160004,嘉義縣番路鄉,下坑村,741,2002,1003,999,嘉義縣,番路鄉,44.5764,46,19.08,30.72,11.99,5.04
11004,10010160005,嘉義縣番路鄉,番路村,317,934,492,442,嘉義縣,番路鄉,45.9668,47,15.95,30.3,12.31,5.35
11004,10010160006,嘉義縣番路鄉,民和村,312,945,514,431,嘉義縣,番路鄉,46.8116,48,16.93,28.68,14.81,6.56
11004,10010160007,嘉義縣番路鄉,觸口村,516,1423,744,679,嘉義縣,番路鄉,43.5095,45,17.36,30.85,11.74,5.2
11004,10010160008,嘉義縣番路鄉,大湖村,254,663,390,273,嘉義縣,番路鄉,49.6003,51,12.67,22.93,18.85,7.84
11004,10010160009,嘉義縣番路鄉,公田村,489,1055,569,486,嘉義縣,番路鄉,47.8427,50,13.08,26.26,14.5,6.26
11004,10010160010,嘉義縣番路鄉,公興村,279,527,324,203,嘉義縣,番路鄉,52.6983,56,11.95,21.44,21.06,7.97
11004,10010160011,嘉義縣番路鄉,草山村,147,386,217,169,嘉義縣,番路鄉,46.5622,49,15.03,29.02,10.88,3.89
11004,10010170001,嘉義縣大埔鄉,大埔村,738,1690,836,854,嘉義縣,大埔鄉,43.1503,44,17.51,31.83,11.48,3.79
11004,10010170002,嘉義縣大埔鄉,和平村,311,753,383,370,嘉義縣,大埔鄉,43.3001,45,17.0,29.08,10.49,3.45
11004,10010170003,嘉義縣大埔鄉,永樂村,190,488,265,223,嘉義縣,大埔鄉,40.834,41,19.26,34.22,9.02,2.66
11004,10010170004,嘉義縣大埔鄉,茄苳村,406,1018,524,494,嘉義縣,大埔鄉,44.9941,45,16.9,31.73,11.1,4.72
11004,10010170005,嘉義縣大埔鄉,西興村,287,609,321,288,嘉義縣,大埔鄉,49.6223,52,11.0,25.78,13.63,4.11
11004,10010180001,嘉義縣阿里山鄉,中山村,155,408,217,191,嘉義縣,阿里山鄉,47.9118,50,13.73,25.25,13.97,4.41
11004,10010180002,嘉義縣阿里山鄉,中正村,71,192,99,93,嘉義縣,阿里山鄉,50.8854,56,12.5,28.65,13.02,6.25
11004,10010180003,嘉義縣阿里山鄉,香林村,69,151,73,78,嘉義縣,阿里山鄉,53.5563,59,5.3,17.22,25.83,11.26
11004,10010180004,嘉義縣阿里山鄉,十字村,122,347,201,146,嘉義縣,阿里山鄉,48.1124,51,14.41,26.22,17.58,7.49
11004,10010180005,嘉義縣阿里山鄉,來吉村,130,350,171,179,嘉義縣,阿里山鄉,42.2314,43,16.0,30.29,10.29,3.71
11004,10010180006,嘉義縣阿里山鄉,豐山村,122,347,210,137,嘉義縣,阿里山鄉,44.8156,45,17.87,32.28,13.83,5.48
11004,10010180007,嘉義縣阿里山鄉,達邦村,330,983,504,479,嘉義縣,阿里山鄉,40.9573,42,20.75,33.27,10.48,3.46
11004,10010180008,嘉義縣阿里山鄉,樂野村,379,1152,578,574,嘉義縣,阿里山鄉,39.48,39,20.14,34.72,8.33,3.04
11004,10010180009,嘉義縣阿里山鄉,里佳村,86,288,162,126,嘉義縣,阿里山鄉,41.0451,45,18.75,29.51,6.94,2.78
11004,10010180010,嘉義縣阿里山鄉,山美村,187,608,325,283,嘉義縣,阿里山鄉,38.4589,40,15.62,29.77,6.74,1.97
11004,10010180011,嘉義縣阿里山鄉,新美村,117,343,179,164,嘉義縣,阿里山鄉,41.2449,42,19.83,32.07,8.45,3.5
11004,10010180012,嘉義縣阿里山鄉,茶山村,112,305,160,145,嘉義縣,阿里山鄉,40.4852,42,19.02,30.82,8.52,3.93
11004,10013010001,屏東縣屏東市,光榮里,349,908,436,472,屏東縣,屏東市,42.717,44,15.86,28.63,12.56,6.17
11004,10013010002,屏東縣屏東市,文明里,130,282,133,149,屏東縣,屏東市,46.3262,48,18.09,29.43,15.6,6.38
11004,10013010003,屏東縣屏東市,武廟里,136,299,151,148,屏東縣,屏東市,52.3512,54,9.36,19.73,26.42,11.37
11004,10013010004,屏東縣屏東市,大同里,263,620,310,310,屏東縣,屏東市,48.5226,51,15.0,26.29,19.68,8.39
11004,10013010005,屏東縣屏東市,泰安里,226,501,252,249,屏東縣,屏東市,45.8703,46,15.17,26.95,16.77,8.18
11004,10013010006,屏東縣屏東市,端正里,109,256,131,125,屏東縣,屏東市,48.7891,50,12.11,29.3,18.75,6.64
11004,10013010007,屏東縣屏東市,民權里,264,635,323,312,屏東縣,屏東市,46.4,47,13.39,26.3,15.28,5.51
11004,10013010008,屏東縣屏東市,大埔里,300,804,410,394,屏東縣,屏東市,46.0983,48,15.05,26.87,14.3,5.72
11004,10013010009,屏東縣屏東市,必信里,240,634,316,318,屏東縣,屏東市,45.3107,46,13.72,28.08,13.88,5.68
11004,10013010010,屏東縣屏東市,崇智里,182,421,223,198,屏東縣,屏東市,47.19,49,11.4,25.42,13.54,6.41
11004,10013010011,屏東縣屏東市,崇禮里,128,315,167,148,屏東縣,屏東市,49.4286,52,13.02,23.49,23.49,9.21
11004,10013010012,屏東縣屏東市,維新里,1178,2946,1487,1459,屏東縣,屏東市,45.6358,46,15.34,29.19,14.12,5.74
11004,10013010013,屏東縣屏東市,安樂里,213,446,216,230,屏東縣,屏東市,47.991,51,21.08,32.06,16.59,7.85
11004,10013010014,屏東縣屏東市,平和里,314,688,352,336,屏東縣,屏東市,49.0044,52,17.15,29.94,18.02,6.1
11004,10013010015,屏東縣屏東市,楠樹里,171,420,214,206,屏東縣,屏東市,49.2786,52,15.24,29.05,19.05,7.14
11004,10013010016,屏東縣屏東市,扶風里,260,588,286,302,屏東縣,屏東市,47.8946,50,15.65,28.4,15.14,7.65
11004,10013010017,屏東縣屏東市,慶春里,141,300,165,135,屏東縣,屏東市,46.68,49,16.33,31.33,14.0,5.0
11004,10013010018,屏東縣屏東市,金泉里,296,705,348,357,屏東縣,屏東市,47.0128,50,16.03,28.65,16.6,5.82
11004,10013010019,屏東縣屏東市,勝豐里,168,435,221,214,屏東縣,屏東市,47.6736,50,14.71,26.21,17.24,5.98
11004,10013010020,屏東縣屏東市,橋南里,697,1769,911,858,屏東縣,屏東市,43.7377,44,16.85,30.07,11.31,3.96
11004,10013010021,屏東縣屏東市,橋北里,393,953,474,479,屏東縣,屏東市,47.212,48,13.85,28.33,15.22,5.67
11004,10013010022,屏東縣屏東市,長春里,896,2301,1084,1217,屏東縣,屏東市,41.3047,42,15.73,28.94,11.47,4.82
11004,10013010023,屏東縣屏東市,豐榮里,1176,2850,1362,1488,屏東縣,屏東市,45.393,47,15.82,28.0,14.21,5.19
11004,10013010024,屏東縣屏東市,豐源里,1573,4333,2077,2256,屏東縣,屏東市,41.8724,42,14.72,27.88,13.06,4.8
11004,10013010025,屏東縣屏東市,豐田里,1767,4782,2291,2491,屏東縣,屏東市,41.637,42,15.75,30.49,10.66,3.6
11004,10013010026,屏東縣屏東市,大連里,4049,10793,5169,5624,屏東縣,屏東市,42.689,43,16.45,31.46,9.86,2.53
11004,10013010027,屏東縣屏東市,湖西里,547,1689,877,812,屏東縣,屏東市,43.4186,44,19.89,33.75,11.78,4.32
11004,10013010028,屏東縣屏東市,湖南里,387,1205,622,583,屏東縣,屏東市,43.4232,44,16.51,30.37,12.12,4.07
11004,10013010029,屏東縣屏東市,歸心里,397,1255,648,607,屏東縣,屏東市,43.5466,44,20.88,34.9,12.11,4.38
11004,10013010030,屏東縣屏東市,瑞光里,3378,8492,4147,4345,屏東縣,屏東市,42.5098,43,16.82,31.05,11.35,3.74
11004,10013010031,屏東縣屏東市,新生里,2283,6242,3118,3124,屏東縣,屏東市,42.4599,43,18.22,32.62,8.86,2.66
