縣市,鄉鎮市區,村里,valid_ticket,agree_ticket,disagree_ticket,invalid_ticket,vote_ticket,votable_population,population,vote_to_votable,agree_to_votable
苗栗縣,後龍鎮,大山里,494,236,258,6,500,1503,0,33.27,15.7
苗栗縣,後龍鎮,灣寶里,379,171,208,9,388,1231,0,31.52,13.89
苗栗縣,後龍鎮,海寶里,307,147,160,4,311,957,0,32.5,15.36
苗栗縣,後龍鎮,外埔里,302,176,126,3,305,982,0,31.06,17.92
苗栗縣,後龍鎮,海埔里,268,122,146,6,274,897,0,30.55,13.6
苗栗縣,後龍鎮,秀水里,240,111,129,3,243,682,0,35.63,16.28
苗栗縣,後龍鎮,水尾里,338,166,172,5,343,1023,0,33.53,16.23
苗栗縣,後龍鎮,龍津里,209,109,100,4,213,591,0,36.04,18.44
苗栗縣,後龍鎮,龍坑里,409,169,240,4,413,1251,0,33.01,13.51
苗栗縣,後龍鎮,福寧里,213,107,106,3,216,718,0,30.08,14.9
苗栗縣,後龍鎮,中和里,304,170,134,6,310,1010,0,30.69,16.83
苗栗縣,後龍鎮,南港里,357,170,187,4,361,1188,0,30.39,14.31
苗栗縣,後龍鎮,合計,10190,5349,4841,120,10310,30244,34941,34.09,17.69
苗栗縣,卓蘭鎮,中街里,316,168,148,2,318,698,0,45.56,24.07
苗栗縣,卓蘭鎮,新厝里,599,322,277,8,607,1479,0,41.04,21.77
苗栗縣,卓蘭鎮,上新里,755,353,402,6,761,1991,0,38.22,17.73
苗栗縣,卓蘭鎮,豐田里,351,165,186,6,357,937,0,38.1,17.61
苗栗縣,卓蘭鎮,西坪里,238,137,101,1,239,674,0,35.46,20.33
苗栗縣,卓蘭鎮,景山里,273,148,125,2,275,923,0,29.79,16.03
苗栗縣,卓蘭鎮,老庄里,744,370,374,6,750,1876,0,39.98,19.72
苗栗縣,卓蘭鎮,新榮里,423,184,239,6,429,1056,0,40.63,17.42
苗栗縣,卓蘭鎮,內灣里,741,357,384,3,744,2071,0,35.92,17.24
苗栗縣,卓蘭鎮,苗豐里,265,128,137,5,270,702,0,38.46,18.23
苗栗縣,卓蘭鎮,坪林里,343,187,156,6,349,1067,0,32.71,17.53
苗栗縣,卓蘭鎮,西坪里、坪林里,251,160,91,6,257,715,0,35.94,22.38
苗栗縣,卓蘭鎮,合計,5299,2679,2620,57,5356,14189,16007,37.75,18.88
苗栗縣,大湖鄉,大湖村,633,450,183,5,638,1539,0,41.46,29.24
苗栗縣,大湖鄉,明湖村,256,201,55,1,257,557,0,46.14,36.09
苗栗縣,大湖鄉,靜湖村,593,434,159,10,603,1714,0,35.18,25.32
苗栗縣,大湖鄉,富興村,390,238,152,6,396,1323,0,29.93,17.99
苗栗縣,大湖鄉,大南村,172,129,43,3,175,529,0,33.08,24.39
苗栗縣,大湖鄉,大寮村,423,285,138,4,427,1155,0,36.97,24.68
苗栗縣,大湖鄉,南湖村,221,146,75,1,222,599,0,37.06,24.37
苗栗縣,大湖鄉,義和村,428,270,158,8,436,1448,0,30.11,18.65
苗栗縣,大湖鄉,東興村,234,158,76,3,237,739,0,32.07,21.38
苗栗縣,大湖鄉,武榮村,182,131,51,2,184,484,0,38.02,27.07
苗栗縣,大湖鄉,栗林村,278,183,95,4,282,988,0,28.54,18.52
苗栗縣,大湖鄉,新開村,298,174,124,5,303,993,0,30.51,17.52
苗栗縣,大湖鄉,合計,4108,2799,1309,52,4160,12068,13686,34.47,23.19
苗栗縣,公館鄉,館中村,645,393,252,3,648,1507,0,43.0,26.08
苗栗縣,公館鄉,館東村,930,648,282,9,939,2286,0,41.08,28.35
苗栗縣,公館鄉,館南村,1257,848,409,17,1274,3412,0,37.34,24.85
苗栗縣,公館鄉,大坑村,349,212,137,5,354,921,0,38.44,23.02
苗栗縣,公館鄉,中義村,763,500,263,12,775,2259,0,34.31,22.13
苗栗縣,公館鄉,玉泉村,923,606,317,4,927,2296,0,40.37,26.39
苗栗縣,公館鄉,石墻村,521,372,149,3,524,1448,0,36.19,25.69
苗栗縣,公館鄉,福基村,390,284,106,7,397,995,0,39.9,28.54
苗栗縣,公館鄉,福星村,784,527,257,13,797,2019,0,39.47,26.1
苗栗縣,公館鄉,開礦村,105,82,23,1,106,280,0,37.86,29.29
苗栗縣,公館鄉,福德村,160,91,69,2,162,339,0,47.79,26.84
苗栗縣,公館鄉,五谷村,857,533,324,17,874,2213,0,39.49,24.08
苗栗縣,公館鄉,玉谷村,532,357,175,8,540,1453,0,37.16,24.57
苗栗縣,公館鄉,鶴岡村,643,445,198,7,650,1579,0,41.17,28.18
苗栗縣,公館鄉,鶴山村,537,358,179,3,540,1427,0,37.84,25.09
苗栗縣,公館鄉,仁安村,480,325,155,2,482,1270,0,37.95,25.59
苗栗縣,公館鄉,尖山村,536,333,203,6,542,1415,0,38.3,23.53
苗栗縣,公館鄉,南河村,87,71,16,2,89,213,0,41.78,33.33
苗栗縣,公館鄉,北河村,104,66,38,0,104,329,0,31.61,20.06
苗栗縣,公館鄉,合計,10603,7051,3552,121,10724,27661,32119,38.77,25.49
苗栗縣,銅鑼鄉,福興村,410,347,63,2,412,940,0,43.83,36.91
苗栗縣,銅鑼鄉,銅鑼村,1723,1211,512,15,1738,4334,0,40.1,27.94
苗栗縣,銅鑼鄉,朝陽村,681,489,192,5,686,1617,0,42.42,30.24
苗栗縣,銅鑼鄉,樟樹村,404,273,131,9,413,1247,0,33.12,21.89
苗栗縣,銅鑼鄉,九湖村,418,295,123,4,422,1142,0,36.95,25.83
苗栗縣,銅鑼鄉,竹森村,331,244,87,0,331,1021,0,32.42,23.9
苗栗縣,銅鑼鄉,中平村,1109,735,374,6,1115,3115,0,35.79,23.6
苗栗縣,銅鑼鄉,興隆村,188,123,65,3,191,540,0,35.37,22.78
苗栗縣,銅鑼鄉,盛隆村,143,92,51,2,145,411,0,35.28,22.38
苗栗縣,銅鑼鄉,新隆村,227,156,71,3,230,525,0,43.81,29.71
苗栗縣,銅鑼鄉,合計,5634,3965,1669,49,5683,14892,17039,38.16,26.63
苗栗縣,南庄鄉,東村,417,312,105,4,421,1102,0,38.2,28.31
苗栗縣,南庄鄉,西村,223,156,67,2,225,609,0,36.95,25.62
苗栗縣,南庄鄉,南江村,369,279,90,5,374,1283,0,29.15,21.75
苗栗縣,南庄鄉,田美村,274,189,85,3,277,793,0,34.93,23.83
苗栗縣,南庄鄉,獅山村,264,184,80,4,268,793,0,33.8,23.2
苗栗縣,南庄鄉,南富村,464,328,136,8,472,1037,0,45.52,31.63
苗栗縣,南庄鄉,員林村,383,259,124,2,385,986,0,39.05,26.27
苗栗縣,南庄鄉,蓬萊村,231,185,46,3,234,838,0,27.92,22.08
苗栗縣,南庄鄉,東河村,225,184,41,7,232,912,0,25.44,20.18
苗栗縣,南庄鄉,合計,2850,2076,774,38,2888,8353,9430,34.57,24.85
苗栗縣,頭屋鄉,頭屋村,983,700,283,5,988,2420,0,40.83,28.93
苗栗縣,頭屋鄉,象山村,686,454,232,7,693,1786,0,38.8,25.42
苗栗縣,頭屋鄉,北坑村,244,184,60,2,246,687,0,35.81,26.78
苗栗縣,頭屋鄉,獅潭村,651,455,196,9,660,1635,0,40.37,27.83
苗栗縣,頭屋鄉,曲洞村,398,268,130,1,399,848,0,47.05,31.6
苗栗縣,頭屋鄉,飛鳳村,164,114,50,1,165,377,0,43.77,30.24
苗栗縣,頭屋鄉,明德村,424,291,133,6,430,968,0,44.42,30.06
苗栗縣,頭屋鄉,鳴鳳村,126,78,48,2,128,302,0,42.38,25.83
苗栗縣,頭屋鄉,合計,3676,2544,1132,33,3709,9023,10112,41.11,28.19
苗栗縣,三義鄉,廣盛村,1588,1082,506,18,1606,3909,0,41.08,27.68
苗栗縣,三義鄉,双湖村,691,474,217,4,695,1787,0,38.89,26.52
苗栗縣,三義鄉,双潭村,487,336,151,3,490,1321,0,37.09,25.44
苗栗縣,三義鄉,勝興村,1325,836,489,17,1342,3286,0,40.84,25.44
苗栗縣,三義鄉,西湖村,566,419,147,11,577,1427,0,40.43,29.36
苗栗縣,三義鄉,龍騰村,170,123,47,0,170,402,0,42.29,30.6
苗栗縣,三義鄉,鯉魚潭村,466,220,246,6,472,1241,0,38.03,17.73
苗栗縣,三義鄉,合計,5293,3490,1803,59,5352,13373,15480,40.02,26.1
苗栗縣,西湖鄉,高埔村,230,185,45,4,234,595,0,39.33,31.09
苗栗縣,西湖鄉,下埔村,194,152,42,4,198,564,0,35.11,26.95
苗栗縣,西湖鄉,五湖村,279,198,81,4,283,790,0,35.82,25.06
苗栗縣,西湖鄉,四湖村,205,152,53,2,207,627,0,33.01,24.24
苗栗縣,西湖鄉,金獅村,181,130,51,1,182,482,0,37.76,26.97
苗栗縣,西湖鄉,龍洞村,150,91,59,3,153,446,0,34.3,20.4
苗栗縣,西湖鄉,三湖村,314,218,96,4,318,871,0,36.51,25.03
苗栗縣,西湖鄉,湖東村,340,242,98,3,343,1112,0,30.85,21.76
苗栗縣,西湖鄉,二湖村,214,145,69,3,217,646,0,33.59,22.45
苗栗縣,西湖鄉,合計,2107,1513,594,28,2135,6133,6635,34.81,24.67
苗栗縣,造橋鄉,造橋村,754,524,230,8,762,2010,0,37.91,26.07
苗栗縣,造橋鄉,平興村,175,126,49,1,176,442,0,39.82,28.51
苗栗縣,造橋鄉,豐湖村,376,251,125,5,381,969,0,39.32,25.9
苗栗縣,造橋鄉,大西村,1204,792,412,8,1212,3315,0,36.56,23.89
苗栗縣,造橋鄉,錦水村,182,124,58,3,185,479,0,38.62,25.89
苗栗縣,造橋鄉,大龍村,192,126,66,0,192,485,0,39.59,25.98
苗栗縣,造橋鄉,朝陽村,435,246,189,5,440,1252,0,35.14,19.65
苗栗縣,造橋鄉,談文村,291,181,110,2,293,837,0,35.01,21.62
苗栗縣,造橋鄉,龍昇村,301,148,153,2,303,943,0,32.13,15.69
苗栗縣,造橋鄉,合計,3910,2518,1392,34,3944,10732,12084,36.75,23.46
苗栗縣,三灣鄉,三灣村,772,522,250,3,775,2118,0,36.59,24.65
苗栗縣,三灣鄉,內灣村,267,183,84,6,273,613,0,44.54,29.85
苗栗縣,三灣鄉,銅鏡村,320,237,83,5,325,822,0,39.54,28.83
苗栗縣,三灣鄉,頂寮村,73,46,27,1,74,227,0,32.6,20.26
苗栗縣,三灣鄉,北埔村,160,100,60,6,166,517,0,32.11,19.34
苗栗縣,三灣鄉,大河村,201,136,65,3,204,523,0,39.01,26.0
苗栗縣,三灣鄉,大坪村,181,121,60,3,184,391,0,47.06,30.95
苗栗縣,三灣鄉,永和村,161,121,40,3,164,368,0,44.57,32.88
苗栗縣,三灣鄉,合計,2135,1466,669,30,2165,5579,6259,38.81,26.28
苗栗縣,獅潭鄉,百壽村,93,82,11,2,95,322,0,29.5,25.47
苗栗縣,獅潭鄉,永興村,203,145,58,5,208,531,0,39.17,27.31
苗栗縣,獅潭鄉,新店村,318,224,94,6,324,869,0,37.28,25.78
苗栗縣,獅潭鄉,和興村,199,134,65,1,200,539,0,37.11,24.86
苗栗縣,獅潭鄉,豐林村,200,150,50,5,205,548,0,37.41,27.37
苗栗縣,獅潭鄉,新豐村,123,88,35,3,126,323,0,39.01,27.24
苗栗縣,獅潭鄉,竹木村,278,203,75,3,281,650,0,43.23,31.23
苗栗縣,獅潭鄉,合計,1414,1026,388,25,1439,3782,4094,38.05,27.13
苗栗縣,泰安鄉,八卦村,84,64,20,2,86,336,0,25.6,19.05
苗栗縣,泰安鄉,錦水村,313,256,57,3,316,1070,0,29.53,23.93
苗栗縣,泰安鄉,清安村,289,228,61,4,293,871,0,33.64,26.18
苗栗縣,泰安鄉,大興村,190,161,29,2,192,480,0,40.0,33.54
苗栗縣,泰安鄉,中興村,130,109,21,1,131,501,0,26.15,21.76
苗栗縣,泰安鄉,梅園村,133,107,26,4,137,481,0,28.48,22.25
苗栗縣,泰安鄉,象鼻村,179,147,32,4,183,666,0,27.48,22.07
苗栗縣,泰安鄉,士林村,197,178,19,6,203,590,0,34.41,30.17
苗栗縣,泰安鄉,合計,1515,1250,265,26,1541,4995,5695,30.85,25.03
苗栗縣,合計,合計,169858,104362,65496,1687,171545,457991,540312,37.46,22.79
彰化縣,彰化市,文化里,530,255,275,6,536,1253,0,42.78,20.35
彰化縣,彰化市,下廍里,2122,1064,1058,16,2138,4972,0,43.0,21.4
彰化縣,彰化市,興北里,678,306,372,4,682,1603,0,42.55,19.09
彰化縣,彰化市,信義里,376,177,199,4,380,760,0,50.0,23.29
彰化縣,彰化市,民生里,574,295,279,5,579,1331,0,43.5,22.16
彰化縣,彰化市,陽明里,745,346,399,8,753,1723,0,43.7,20.08
彰化縣,彰化市,萬安里,1720,808,912,12,1732,3835,0,45.16,21.07
彰化縣,彰化市,新興里,2267,1044,1223,16,2283,5212,0,43.8,20.03
彰化縣,彰化市,新華里,763,381,382,11,774,1718,0,45.05,22.18
彰化縣,彰化市,龍山里,831,390,441,4,835,1895,0,44.06,20.58
彰化縣,彰化市,中山里,345,197,148,2,347,762,0,45.54,25.85
彰化縣,彰化市,中正里,641,330,311,8,649,1377,0,47.13,23.97
彰化縣,彰化市,永福里,396,162,234,2,398,862,0,46.17,18.79
彰化縣,彰化市,光復里,262,91,171,4,266,642,0,41.43,14.17
彰化縣,彰化市,光華里,361,158,203,1,362,706,0,51.27,22.38
彰化縣,彰化市,萬壽里,383,133,250,1,384,864,0,44.44,15.39
彰化縣,彰化市,中央里,374,153,221,3,377,748,0,50.4,20.45
彰化縣,彰化市,富貴里,387,143,244,6,393,863,0,45.54,16.57
彰化縣,彰化市,民權里,465,215,250,5,470,1067,0,44.05,20.15
彰化縣,彰化市,西興里,1470,703,767,9,1479,3304,0,44.76,21.28
彰化縣,彰化市,西勢里,1555,812,743,14,1569,3585,0,43.77,22.65
彰化縣,彰化市,忠孝里,528,257,271,4,532,1129,0,47.12,22.76
彰化縣,彰化市,忠權里,1328,675,653,16,1344,3158,0,42.56,21.37
彰化縣,彰化市,五權里,1525,767,758,18,1543,4175,0,36.96,18.37
彰化縣,彰化市,長樂里,458,184,274,2,460,930,0,49.46,19.78
彰化縣,彰化市,東芳里,1390,634,756,13,1403,3505,0,40.03,18.09
彰化縣,彰化市,南安里,884,440,444,9,893,2137,0,41.79,20.59
彰化縣,彰化市,南美里,734,333,401,5,739,1884,0,39.23,17.68
彰化縣,彰化市,莿桐里,1321,632,689,14,1335,3079,0,43.36,20.53
彰化縣,彰化市,磚磘里,1268,628,640,8,1276,3285,0,38.84,19.12
彰化縣,彰化市,平和里,1679,827,852,18,1697,4235,0,40.07,19.53
彰化縣,彰化市,桃源里,961,466,495,7,968,2424,0,39.93,19.22
彰化縣,彰化市,卦山里,1090,581,509,12,1102,2437,0,45.22,23.84
彰化縣,彰化市,東興里,676,317,359,7,683,1511,0,45.2,20.98
彰化縣,彰化市,大同里,454,208,246,4,458,974,0,47.02,21.36
彰化縣,彰化市,永生里,544,266,278,3,547,1169,0,46.79,22.75
彰化縣,彰化市,華陽里,746,407,339,6,752,1770,0,42.49,22.99
彰化縣,彰化市,華北里,634,323,311,5,639,1426,0,44.81,22.65
彰化縣,彰化市,南瑶里,3237,1580,1657,18,3255,7458,0,43.64,21.19
彰化縣,彰化市,成功里,656,320,336,4,660,1470,0,44.9,21.77
彰化縣,彰化市,延和里,2084,1020,1064,19,2103,4938,0,42.59,20.66
彰化縣,彰化市,南興里,3128,1487,1641,26,3154,7515,0,41.97,19.79
彰化縣,彰化市,西安里,1224,582,642,7,1231,2775,0,44.36,20.97
彰化縣,彰化市,彰安里,1252,583,669,16,1268,2845,0,44.57,20.49
彰化縣,彰化市,光南里,638,317,321,3,641,1419,0,45.17,22.34
彰化縣,彰化市,介壽里,960,565,395,4,964,2598,0,37.11,21.75
彰化縣,彰化市,延平里,3773,1906,1867,25,3798,8962,0,42.38,21.27
彰化縣,彰化市,建寶里,1019,550,469,9,1028,2240,0,45.89,24.55
彰化縣,彰化市,福安里,449,212,237,9,458,981,0,46.69,21.61
彰化縣,彰化市,大竹里,1315,635,680,9,1324,3193,0,41.47,19.89
彰化縣,彰化市,竹中里,634,329,305,10,644,1653,0,38.96,19.9
彰化縣,彰化市,安溪里,787,386,401,8,795,1899,0,41.86,20.33
彰化縣,彰化市,香山里,1308,603,705,14,1322,3295,0,40.12,18.3
彰化縣,彰化市,牛埔里,1239,545,694,16,1255,2951,0,42.53,18.47
彰化縣,彰化市,福山里,2712,1230,1482,32,2744,6731,0,40.77,18.27
彰化縣,彰化市,中庄里,961,436,525,11,972,2426,0,40.07,17.97
彰化縣,彰化市,三村里,436,209,227,3,439,1183,0,37.11,17.67
彰化縣,彰化市,國聖里,1016,453,563,13,1029,2414,0,42.63,18.77
彰化縣,彰化市,寶廍里,480,217,263,8,488,1222,0,39.93,17.76
彰化縣,彰化市,茄苳里,381,190,191,7,388,936,0,41.45,20.3
彰化縣,彰化市,茄南里,1239,613,626,16,1255,2915,0,43.05,21.03
彰化縣,彰化市,阿夷里,3345,1746,1599,24,3369,8423,0,40.0,20.73
彰化縣,彰化市,古夷里,929,419,510,6,935,2377,0,39.34,17.63
彰化縣,彰化市,復興里,1773,909,864,21,1794,4046,0,44.34,22.47
彰化縣,彰化市,和調里,1126,562,564,6,1132,2634,0,42.98,21.34
彰化縣,彰化市,石牌里,416,201,215,7,423,1132,0,37.37,17.76
彰化縣,彰化市,福田里,469,223,246,5,474,1249,0,37.95,17.85
彰化縣,彰化市,竹巷里,322,134,188,2,324,840,0,38.57,15.95
彰化縣,彰化市,田中里,360,182,178,0,360,885,0,40.68,20.56
彰化縣,彰化市,快官里,459,211,248,2,461,1114,0,41.38,18.94
彰化縣,彰化市,台鳳里,1667,912,755,9,1676,4349,0,38.54,20.97
彰化縣,彰化市,崙平里,2255,1153,1102,15,2270,5297,0,42.85,21.77
彰化縣,彰化市,向陽里,2184,1188,996,14,2198,5234,0,41.99,22.7
彰化縣,彰化市,合計,79698,38916,40782,690,80388,189909,229765,42.33,20.49
彰化縣,鹿港鎮,大有里,466,175,291,3,469,1109,0,42.29,15.78
彰化縣,鹿港鎮,中興里,220,74,146,1,221,506,0,43.68,14.62
彰化縣,鹿港鎮,洛津里,315,124,191,0,315,847,0,37.19,14.64
彰化縣,鹿港鎮,順興里,377,138,239,2,379,906,0,41.83,15.23
彰化縣,鹿港鎮,頂厝里,2876,1183,1693,28,2904,7832,0,37.08,15.1
彰化縣,鹿港鎮,東崎里,1813,760,1053,18,1831,5195,0,35.25,14.63
彰化縣,鹿港鎮,埔崙里,1920,695,1225,27,1947,5046,0,38.59,13.77
彰化縣,鹿港鎮,東石里,1596,529,1067,16,1612,4391,0,36.71,12.05
彰化縣,鹿港鎮,郭厝里,216,79,137,2,218,521,0,41.84,15.16
彰化縣,鹿港鎮,新宮里,399,140,259,1,400,837,0,47.79,16.73
彰化縣,鹿港鎮,玉順里,447,155,292,5,452,1126,0,40.14,13.77
彰化縣,鹿港鎮,景福里,470,210,260,5,475,1084,0,43.82,19.37
彰化縣,鹿港鎮,泰興里,495,206,289,4,499,1130,0,44.16,18.23
彰化縣,鹿港鎮,長興里,123,56,67,1,124,267,0,46.44,20.97
彰化縣,鹿港鎮,龍山里,280,110,170,4,284,618,0,45.95,17.8
彰化縣,鹿港鎮,興化里,248,106,142,3,251,574,0,43.73,18.47
彰化縣,鹿港鎮,菜園里,409,116,293,4,413,877,0,47.09,13.23
彰化縣,鹿港鎮,街尾里,996,394,602,13,1009,2170,0,46.5,18.16
彰化縣,鹿港鎮,頂番里,1328,700,628,12,1340,3879,0,34.54,18.05
彰化縣,鹿港鎮,頭崙里,901,441,460,15,916,2598,0,35.26,16.97
彰化縣,鹿港鎮,廖厝里,1326,683,643,13,1339,4105,0,32.62,16.64
彰化縣,鹿港鎮,溝墘里,1454,758,696,17,1471,4124,0,35.67,18.38
彰化縣,鹿港鎮,草中里,1169,621,548,8,1177,3189,0,36.91,19.47
彰化縣,鹿港鎮,頭南里,716,389,327,12,728,2191,0,33.23,17.75
彰化縣,鹿港鎮,山崙里,1059,467,592,9,1068,3032,0,35.22,15.4
彰化縣,鹿港鎮,海埔里,1180,471,709,14,1194,3575,0,33.4,13.17
彰化縣,鹿港鎮,詔安里,670,284,386,2,672,2076,0,32.37,13.68
彰化縣,鹿港鎮,洋厝里,893,379,514,22,915,2425,0,37.73,15.63
彰化縣,鹿港鎮,永安里,1568,646,922,17,1585,4383,0,36.16,14.74
彰化縣,鹿港鎮,合計,25930,11089,14841,278,26208,70613,86115,37.11,15.7
彰化縣,和美鎮,竹營里,2140,1075,1065,20,2160,6113,0,35.33,17.59
彰化縣,和美鎮,和東里,1646,789,857,12,1658,4323,0,38.35,18.25
彰化縣,和美鎮,和南里,181,99,82,0,181,398,0,45.48,24.87
彰化縣,和美鎮,和北里,625,292,333,5,630,1796,0,35.08,16.26
彰化縣,和美鎮,和西里,1215,589,626,14,1229,3164,0,38.84,18.62
彰化縣,和美鎮,四張里,1017,461,556,9,1026,2785,0,36.84,16.55
彰化縣,和美鎮,頭前里,540,276,264,10,550,1672,0,32.89,16.51
彰化縣,和美鎮,還社里,339,176,163,4,343,847,0,40.5,20.78
彰化縣,和美鎮,面前里,802,349,453,8,810,2119,0,38.23,16.47
彰化縣,和美鎮,鎮平里,1058,524,534,12,1070,2869,0,37.3,18.26
彰化縣,和美鎮,大霞里,466,236,230,2,468,1464,0,31.97,16.12
彰化縣,和美鎮,源埤里,613,290,323,12,625,1857,0,33.66,15.62
彰化縣,和美鎮,南佃里,810,379,431,8,818,2204,0,37.11,17.2
彰化縣,和美鎮,雅溝里,457,201,256,6,463,1318,0,35.13,15.25
彰化縣,和美鎮,山犁里,2006,981,1025,10,2016,5228,0,38.56,18.76
彰化縣,和美鎮,嘉犁里,726,350,376,6,732,1959,0,37.37,17.87
彰化縣,和美鎮,鐵山里,1060,492,568,13,1073,2669,0,40.2,18.43
彰化縣,和美鎮,詔安里,767,371,396,6,773,2034,0,38.0,18.24
彰化縣,和美鎮,柑井里,1185,526,659,16,1201,3450,0,34.81,15.25
彰化縣,和美鎮,竹園里,357,140,217,7,364,868,0,41.94,16.13
彰化縣,和美鎮,新庄里,964,471,493,19,983,2388,0,41.16,19.72
彰化縣,和美鎮,犁盛里,915,399,516,13,928,2277,0,40.76,17.52
彰化縣,和美鎮,中寮里,363,155,208,5,368,1109,0,33.18,13.98
彰化縣,和美鎮,中圍里,1052,478,574,13,1065,2845,0,37.43,16.8
彰化縣,和美鎮,糖友里,1556,812,744,14,1570,4308,0,36.44,18.85
彰化縣,和美鎮,塗厝里,589,311,278,6,595,1748,0,34.04,17.79
彰化縣,和美鎮,地潭里,244,135,109,3,247,842,0,29.33,16.03
彰化縣,和美鎮,湖內里,446,173,273,6,452,1196,0,37.79,14.46
彰化縣,和美鎮,嘉寶里,627,283,344,5,632,2038,0,31.01,13.89
彰化縣,和美鎮,月眉里,1124,490,634,13,1137,3033,0,37.49,16.16
彰化縣,和美鎮,好修里,565,246,319,5,570,1548,0,36.82,15.89
彰化縣,和美鎮,仁愛里,892,420,472,7,899,2716,0,33.1,15.46
彰化縣,和美鎮,合計,27347,12969,14378,289,27636,75185,89825,36.76,17.25
彰化縣,線西鄉,線西村,435,270,165,1,436,1187,0,36.73,22.75
彰化縣,線西鄉,頂庄村,826,500,326,13,839,2276,0,36.86,21.97
彰化縣,線西鄉,寓埔村,779,420,359,9,788,2324,0,33.91,18.07
彰化縣,線西鄉,塭仔村,442,221,221,1,443,1240,0,35.73,17.82
彰化縣,線西鄉,溝內村,383,200,183,3,386,1223,0,31.56,16.35
彰化縣,線西鄉,下犁村,680,323,357,9,689,1914,0,36.0,16.88
彰化縣,線西鄉,頂犁村,797,434,363,6,803,2519,0,31.88,17.23
彰化縣,線西鄉,德興村,502,263,239,9,511,1348,0,37.91,19.51
彰化縣,線西鄉,合計,4844,2631,2213,51,4895,14031,16573,34.89,18.75
彰化縣,伸港鄉,曾家村,528,249,279,8,536,1748,0,30.66,14.24
彰化縣,伸港鄉,蚵寮村,416,126,290,5,421,1157,0,36.39,10.89
彰化縣,伸港鄉,埤墘村,478,231,247,8,486,1484,0,32.75,15.57
彰化縣,伸港鄉,溪底村,695,295,400,2,697,2048,0,34.03,14.4
彰化縣,伸港鄉,泉州村,677,355,322,4,681,1990,0,34.22,17.84
彰化縣,伸港鄉,泉厝村,458,231,227,3,461,1273,0,36.21,18.15
彰化縣,伸港鄉,海尾村,663,334,329,8,671,1826,0,36.75,18.29
彰化縣,伸港鄉,全興村,500,322,178,6,506,1714,0,29.52,18.79
彰化縣,伸港鄉,定興村,845,436,409,12,857,2652,0,32.32,16.44
彰化縣,伸港鄉,新港村,1719,815,904,7,1726,5173,0,33.37,15.75
彰化縣,伸港鄉,什股村,621,368,253,5,626,2344,0,26.71,15.7
彰化縣,伸港鄉,大同村,953,430,523,9,962,2622,0,36.69,16.4
彰化縣,伸港鄉,七嘉村,984,489,495,5,989,3002,0,32.94,16.29
彰化縣,伸港鄉,汴頭村,725,361,364,11,736,2240,0,32.86,16.12
彰化縣,伸港鄉,合計,10262,5042,5220,93,10355,31273,37802,33.11,16.12
彰化縣,福興鄉,番社村,531,169,362,3,534,1480,0,36.08,11.42
彰化縣,福興鄉,社尾村,491,198,293,4,495,1453,0,34.07,13.63
彰化縣,福興鄉,大崙村,447,195,252,8,455,1237,0,36.78,15.76
彰化縣,福興鄉,外埔村,508,194,314,5,513,1505,0,34.09,12.89
彰化縣,福興鄉,外中村,421,147,274,5,426,1168,0,36.47,12.59
彰化縣,福興鄉,元中村,453,196,257,2,455,1273,0,35.74,15.4
彰化縣,福興鄉,三汴村,538,214,324,5,543,1360,0,39.93,15.74
彰化縣,福興鄉,萬豐村,367,140,227,2,369,832,0,44.35,16.83
彰化縣,福興鄉,番婆村,724,548,176,8,732,2397,0,30.54,22.86
彰化縣,福興鄉,橋頭村,938,413,525,5,943,2653,0,35.54,15.57
彰化縣,福興鄉,秀厝村,810,325,485,13,823,2550,0,32.27,12.75
彰化縣,福興鄉,鎮平村,370,186,184,3,373,1172,0,31.83,15.87
彰化縣,福興鄉,三和村,381,109,272,6,387,1047,0,36.96,10.41
彰化縣,福興鄉,麥厝村,631,239,392,13,644,2180,0,29.54,10.96
彰化縣,福興鄉,廈粘村,588,295,293,5,593,1856,0,31.95,15.89
彰化縣,福興鄉,頂粘村,648,334,314,7,655,2276,0,28.78,14.67
彰化縣,福興鄉,福寶村,331,181,150,5,336,1276,0,26.33,14.18
彰化縣,福興鄉,二港村,456,182,274,5,461,1275,0,36.16,14.27
彰化縣,福興鄉,福興村,1294,510,784,9,1303,3643,0,35.77,14.0
彰化縣,福興鄉,福南村,818,369,449,11,829,2581,0,32.12,14.3
彰化縣,福興鄉,同安村,748,318,430,5,753,2364,0,31.85,13.45
彰化縣,福興鄉,西勢村,689,309,380,11,700,1917,0,36.52,16.12
彰化縣,福興鄉,合計,13182,5771,7411,140,13322,39495,46114,33.73,14.61
彰化縣,秀水鄉,秀水村,687,275,412,4,691,1676,0,41.23,16.41
彰化縣,秀水鄉,安溪村,851,364,487,9,860,2038,0,42.2,17.86
彰化縣,秀水鄉,莊雅村,1040,550,490,7,1047,2642,0,39.63,20.82
彰化縣,秀水鄉,金興村,636,330,306,8,644,1828,0,35.23,18.05
彰化縣,秀水鄉,陝西村,503,268,235,5,508,1438,0,35.33,18.64
彰化縣,秀水鄉,安東村,1484,729,755,16,1500,3871,0,38.75,18.83
彰化縣,秀水鄉,鶴鳴村,1273,585,688,6,1279,3154,0,40.55,18.55
彰化縣,秀水鄉,馬興村,895,386,509,9,904,2279,0,39.67,16.94
彰化縣,秀水鄉,義興村,504,238,266,10,514,1479,0,34.75,16.09
