縣市,鄉鎮市區,村里,valid_ticket,agree_ticket,disagree_ticket,invalid_ticket,vote_ticket,votable_population,population,vote_to_votable,agree_to_votable
桃園市,楊梅區,水美里,1602,804,798,18,1620,4097,0,39.54,19.62
桃園市,楊梅區,上田里,974,456,518,8,982,2632,0,37.31,17.33
桃園市,楊梅區,梅新里,794,461,333,8,802,1933,0,41.49,23.85
桃園市,楊梅區,大同里,1430,876,554,14,1444,3487,0,41.41,25.12
桃園市,楊梅區,埔心里,656,317,339,14,670,1355,0,49.45,23.39
桃園市,楊梅區,金龍里,565,400,165,8,573,1396,0,41.05,28.65
桃園市,楊梅區,瑞塘里,2153,1183,970,18,2171,5757,0,37.71,20.55
桃園市,楊梅區,四維里,1900,1163,737,18,1918,4609,0,41.61,25.23
桃園市,楊梅區,梅溪里,1460,866,594,11,1471,4143,0,35.51,20.9
桃園市,楊梅區,高山里,1251,751,500,11,1262,3760,0,33.56,19.97
桃園市,楊梅區,高榮里,1372,665,707,15,1387,3518,0,39.43,18.9
桃園市,楊梅區,仁美里,1653,961,692,15,1668,3818,0,43.69,25.17
桃園市,楊梅區,光華里,1305,824,481,17,1322,3153,0,41.93,26.13
桃園市,楊梅區,富岡里,697,404,293,6,703,1787,0,39.34,22.61
桃園市,楊梅區,豐野里,1457,798,659,10,1467,3873,0,37.88,20.6
桃園市,楊梅區,員本里,1048,564,484,22,1070,2859,0,37.43,19.73
桃園市,楊梅區,瑞原里,1186,663,523,23,1209,3757,0,32.18,17.65
桃園市,楊梅區,三湖里,974,497,477,3,977,2794,0,34.97,17.79
桃園市,楊梅區,上湖里,1952,1109,843,16,1968,5853,0,33.62,18.95
桃園市,楊梅區,中山里,1209,720,489,6,1215,2986,0,40.69,24.11
桃園市,楊梅區,楊明里,2749,1603,1146,15,2764,7742,0,35.7,20.71
桃園市,楊梅區,金溪里,1644,1037,607,19,1663,4048,0,41.08,25.62
桃園市,楊梅區,裕成里,1479,898,581,11,1490,3286,0,45.34,27.33
桃園市,楊梅區,秀才里,1328,702,626,16,1344,3311,0,40.59,21.2
桃園市,楊梅區,青山里,1430,865,565,11,1441,4482,0,32.15,19.3
桃園市,楊梅區,新榮里,1420,730,690,13,1433,3453,0,41.5,21.14
桃園市,楊梅區,雙榮里,1415,732,683,14,1429,3233,0,44.2,22.64
桃園市,楊梅區,瑞坪里,2090,1272,818,14,2104,5934,0,35.46,21.44
桃園市,楊梅區,永平里,742,441,301,7,749,1966,0,38.1,22.43
桃園市,楊梅區,瑞溪里,1183,704,479,10,1193,3639,0,32.78,19.35
桃園市,楊梅區,高上里,971,510,461,8,979,2766,0,35.39,18.44
桃園市,楊梅區,富豐里,1024,537,487,9,1033,3030,0,34.09,17.72
桃園市,楊梅區,裕新里,853,543,310,2,855,2486,0,34.39,21.84
桃園市,楊梅區,三民里,1196,725,471,5,1201,3449,0,34.82,21.02
桃園市,楊梅區,頭湖里,1021,589,432,9,1030,2900,0,35.52,20.31
桃園市,楊梅區,合計,53900,30812,23088,485,54385,144349,176189,37.68,21.35
桃園市,蘆竹區,新興里,1244,420,824,14,1258,2950,0,42.64,14.24
桃園市,蘆竹區,中福里,1651,590,1061,17,1668,4062,0,41.06,14.52
桃園市,蘆竹區,新莊里,1992,830,1162,18,2010,5043,0,39.86,16.46
桃園市,蘆竹區,大竹里,1934,918,1016,16,1950,4969,0,39.24,18.47
桃園市,蘆竹區,蘆竹里,1573,564,1009,15,1588,4036,0,39.35,13.97
桃園市,蘆竹區,南崁里,1536,747,789,13,1549,3675,0,42.15,20.33
桃園市,蘆竹區,錦興里,1612,771,841,8,1620,3906,0,41.47,19.74
桃園市,蘆竹區,五福里,1019,527,492,7,1026,2425,0,42.31,21.73
桃園市,蘆竹區,內厝里,917,333,584,7,924,2595,0,35.61,12.83
桃園市,蘆竹區,山鼻里,595,242,353,8,603,1778,0,33.91,13.61
桃園市,蘆竹區,山腳里,1309,454,855,18,1327,3579,0,37.08,12.69
桃園市,蘆竹區,外社里,619,156,463,11,630,1486,0,42.4,10.5
桃園市,蘆竹區,坑子里,616,175,441,8,624,1673,0,37.3,10.46
桃園市,蘆竹區,坑口里,979,349,630,6,985,2501,0,39.38,13.95
桃園市,蘆竹區,海湖里,927,439,488,12,939,2969,0,31.63,14.79
桃園市,蘆竹區,南榮里,1526,723,803,15,1541,3532,0,43.63,20.47
桃園市,蘆竹區,南興里,2191,1167,1024,13,2204,5162,0,42.7,22.61
桃園市,蘆竹區,長興里,863,405,458,6,869,2582,0,33.66,15.69
桃園市,蘆竹區,錦中里,1325,616,709,9,1334,3128,0,42.65,19.69
桃園市,蘆竹區,富竹里,575,146,429,6,581,1327,0,43.78,11.0
桃園市,蘆竹區,上竹里,1428,636,792,12,1440,3516,0,40.96,18.09
桃園市,蘆竹區,宏竹里,1159,471,688,20,1179,2982,0,39.54,15.79
桃園市,蘆竹區,瓦窯里,1276,703,573,14,1290,3360,0,38.39,20.92
桃園市,蘆竹區,營盤里,1934,1033,901,20,1954,4886,0,39.99,21.14
桃園市,蘆竹區,羊稠里,1911,955,956,17,1928,4459,0,43.24,21.42
桃園市,蘆竹區,順興里,1518,765,753,6,1524,3985,0,38.24,19.2
桃園市,蘆竹區,福昌里,1960,1095,865,13,1973,5062,0,38.98,21.63
桃園市,蘆竹區,福興里,1346,692,654,12,1358,3442,0,39.45,20.1
桃園市,蘆竹區,蘆興里,593,255,338,8,601,1633,0,36.8,15.62
桃園市,蘆竹區,長壽里,2343,1289,1054,17,2360,5584,0,42.26,23.08
桃園市,蘆竹區,吉祥里,1757,968,789,14,1771,3690,0,47.99,26.23
桃園市,蘆竹區,中山里,1224,649,575,12,1236,3243,0,38.11,20.01
桃園市,蘆竹區,福祿里,1175,571,604,9,1184,3227,0,36.69,17.69
桃園市,蘆竹區,興榮里,1231,648,583,9,1240,2793,0,44.4,23.2
桃園市,蘆竹區,中興里,1815,912,903,10,1825,5074,0,35.97,17.97
桃園市,蘆竹區,上興里,1372,655,717,7,1379,3380,0,40.8,19.38
桃園市,蘆竹區,營福里,1280,658,622,11,1291,3296,0,39.17,19.96
桃園市,蘆竹區,正興里,1514,705,809,6,1520,4443,0,34.21,15.87
桃園市,蘆竹區,濱海里,757,338,419,15,772,2532,0,30.49,13.35
桃園市,蘆竹區,合計,52596,24570,28026,459,53055,133965,166690,39.6,18.34
桃園市,大園區,大園里,2341,1066,1275,16,2357,6107,0,38.6,17.46
桃園市,大園區,田心里,2512,1087,1425,25,2537,6972,0,36.39,15.59
桃園市,大園區,溪海里,1472,625,847,18,1490,4705,0,31.67,13.28
桃園市,大園區,和平里,642,230,412,4,646,1612,0,40.07,14.27
桃園市,大園區,橫峰里,4553,2179,2374,50,4603,11610,0,39.65,18.77
桃園市,大園區,五權里,1983,703,1280,15,1998,5222,0,38.26,13.46
桃園市,大園區,埔心里,2155,914,1241,13,2168,5896,0,36.77,15.5
桃園市,大園區,大海里,654,358,296,8,662,1650,0,40.12,21.7
桃園市,大園區,三石里,1202,506,696,13,1215,2851,0,42.62,17.75
桃園市,大園區,菓林里,2489,1120,1369,26,2515,7202,0,34.92,15.55
桃園市,大園區,竹圍里,1193,567,626,7,1200,3212,0,37.36,17.65
桃園市,大園區,海口里,602,318,284,5,607,1863,0,32.58,17.07
桃園市,大園區,沙崙里,878,506,372,11,889,2595,0,34.26,19.5
桃園市,大園區,後厝里,817,373,444,5,822,2523,0,32.58,14.78
桃園市,大園區,圳頭里,945,399,546,9,954,2566,0,37.18,15.55
桃園市,大園區,內海里,757,309,448,5,762,2154,0,35.38,14.35
桃園市,大園區,北港里,955,371,584,15,970,2912,0,33.31,12.74
桃園市,大園區,南港里,1737,850,887,9,1746,5701,0,30.63,14.91
桃園市,大園區,合計,27887,12481,15406,254,28141,77353,93663,36.38,16.14
桃園市,龜山區,楓樹里,1700,757,943,11,1711,3984,0,42.95,19.0
桃園市,龜山區,龜山里,2587,1275,1312,18,2605,6579,0,39.6,19.38
桃園市,龜山區,兔坑里,1559,737,822,12,1571,4492,0,34.97,16.41
桃園市,龜山區,大同里,2221,1112,1109,17,2238,5834,0,38.36,19.06
桃園市,龜山區,山福里,1262,619,643,19,1281,3262,0,39.27,18.98
桃園市,龜山區,山頂里,1958,1002,956,17,1975,5439,0,36.31,18.42
桃園市,龜山區,陸光里,1771,1544,227,30,1801,3606,0,49.94,42.82
桃園市,龜山區,精忠里,2149,1436,713,34,2183,5179,0,42.15,27.73
桃園市,龜山區,公西里,627,286,341,6,633,1298,0,48.77,22.03
桃園市,龜山區,樂善里,1922,855,1067,14,1936,5523,0,35.05,15.48
桃園市,龜山區,南上里,793,338,455,7,800,1874,0,42.69,18.04
桃園市,龜山區,大坑里,728,343,385,4,732,1975,0,37.06,17.37
桃園市,龜山區,中興里,1792,994,798,20,1812,4708,0,38.49,21.11
桃園市,龜山區,山德里,1982,910,1072,18,2000,4790,0,41.75,19.0
桃園市,龜山區,新路里,2286,1100,1186,29,2315,5265,0,43.97,20.89
桃園市,龜山區,嶺頂里,1507,685,822,19,1526,4034,0,37.83,16.98
桃園市,龜山區,龍壽里,689,214,475,8,697,1760,0,39.6,12.16
桃園市,龜山區,舊路里,1144,567,577,17,1161,2636,0,44.04,21.51
桃園市,龜山區,大崗里,1397,647,750,19,1416,4111,0,34.44,15.74
桃園市,龜山區,文化里,2729,1330,1399,23,2752,6959,0,39.55,19.11
桃園市,龜山區,南美里,910,435,475,8,918,2303,0,39.86,18.89
桃園市,龜山區,幸福里,1682,870,812,25,1707,5268,0,32.4,16.51
桃園市,龜山區,福源里,783,403,380,9,792,1960,0,40.41,20.56
桃園市,龜山區,龍華里,1338,601,737,12,1350,3423,0,39.44,17.56
桃園市,龜山區,迴龍里,2342,1156,1186,27,2369,6098,0,38.85,18.96
桃園市,龜山區,新嶺里,1401,680,721,16,1417,3965,0,35.74,17.15
桃園市,龜山區,大湖里,2046,1041,1005,10,2056,5410,0,38.0,19.24
桃園市,龜山區,大華里,3528,1701,1827,25,3553,8945,0,39.72,19.02
桃園市,龜山區,長庚里,1768,801,967,11,1779,4161,0,42.75,19.25
桃園市,龜山區,新興里,928,602,326,14,942,3071,0,30.67,19.6
桃園市,龜山區,文青里,3128,1751,1377,22,3150,7571,0,41.61,23.13
桃園市,龜山區,楓福里,1373,703,670,8,1381,3109,0,44.42,22.61
桃園市,龜山區,合計,54030,27495,26535,529,54559,138592,165716,39.37,19.84
桃園市,八德區,興仁里,2938,1571,1367,22,2960,9275,0,31.91,16.94
桃園市,八德區,福興里,3358,1774,1584,33,3391,9960,0,34.05,17.81
桃園市,八德區,瑞豐里,1669,939,730,9,1678,4926,0,34.06,19.06
桃園市,八德區,瑞發里,1320,782,538,34,1354,3178,0,42.61,24.61
桃園市,八德區,瑞德里,1343,839,504,25,1368,3521,0,38.85,23.83
桃園市,八德區,瑞祥里,1299,890,409,22,1321,3201,0,41.27,27.8
桃園市,八德區,廣興里,1268,594,674,8,1276,3233,0,39.47,18.37
桃園市,八德區,廣隆里,1946,1078,868,19,1965,4536,0,43.32,23.77
桃園市,八德區,竹園里,1257,641,616,11,1268,3596,0,35.26,17.83
桃園市,八德區,霄裡里,822,405,417,14,836,2214,0,37.76,18.29
桃園市,八德區,茄苳里,921,400,521,10,931,2537,0,36.7,15.77
桃園市,八德區,高明里,1492,722,770,12,1504,3852,0,39.04,18.74
桃園市,八德區,白鷺里,1265,579,686,14,1279,3101,0,41.24,18.67
桃園市,八德區,大湳里,1471,660,811,12,1483,3930,0,37.74,16.79
桃園市,八德區,大安里,1372,620,752,15,1387,3486,0,39.79,17.79
桃園市,八德區,大興里,1511,782,729,13,1524,3792,0,40.19,20.62
桃園市,八德區,大和里,3004,1828,1176,34,3038,7352,0,41.32,24.86
桃園市,八德區,大同里,664,292,372,1,665,1505,0,44.19,19.4
桃園市,八德區,大成里,1423,694,729,14,1437,3312,0,43.39,20.95
桃園市,八德區,大義里,1452,835,617,14,1466,3738,0,39.22,22.34
桃園市,八德區,大忠里,711,399,312,9,720,1789,0,40.25,22.3
桃園市,八德區,大福里,2323,1216,1107,13,2336,5181,0,45.09,23.47
桃園市,八德區,大勇里,1688,854,834,14,1702,4113,0,41.38,20.76
桃園市,八德區,大信里,1274,704,570,25,1299,3515,0,36.96,20.03
桃園市,八德區,大華里,1060,574,486,10,1070,2531,0,42.28,22.68
桃園市,八德區,大仁里,1748,806,942,16,1764,4188,0,42.12,19.25
桃園市,八德區,大智里,1793,1108,685,12,1805,4256,0,42.41,26.03
桃園市,八德區,瑞泰里,1579,785,794,10,1589,4161,0,38.19,18.87
桃園市,八德區,大昌里,1185,626,559,20,1205,2848,0,42.31,21.98
桃園市,八德區,大正里,1626,852,774,17,1643,4290,0,38.3,19.86
桃園市,八德區,大強里,1341,589,752,9,1350,3074,0,43.92,19.16
桃園市,八德區,大發里,811,373,438,5,816,2030,0,40.2,18.37
桃園市,八德區,大明里,1452,682,770,21,1473,3632,0,40.56,18.78
桃園市,八德區,大竹里,598,251,347,12,610,1474,0,41.38,17.03
桃園市,八德區,大慶里,554,271,283,8,562,1414,0,39.75,19.17
桃園市,八德區,大千里,845,491,354,9,854,2222,0,38.43,22.1
桃園市,八德區,大榮里,765,387,378,10,775,1947,0,39.8,19.88
桃園市,八德區,茄明里,1766,936,830,24,1790,4778,0,37.46,19.59
桃園市,八德區,高城里,1236,654,582,8,1244,3114,0,39.95,21.0
桃園市,八德區,瑞興里,1119,502,617,14,1133,2788,0,40.64,18.01
桃園市,八德區,大愛里,1070,605,465,10,1080,2512,0,42.99,24.08
桃園市,八德區,大宏里,1788,1030,758,10,1798,4144,0,43.39,24.86
桃園市,八德區,大漢里,1537,878,659,9,1546,3923,0,39.41,22.38
桃園市,八德區,廣德里,1202,591,611,11,1213,2667,0,45.48,22.16
桃園市,八德區,龍友里,950,740,210,13,963,2166,0,44.46,34.16
桃園市,八德區,陸光里,1721,1370,351,37,1758,4338,0,40.53,31.58
桃園市,八德區,永豐里,1063,501,562,13,1076,2762,0,38.96,18.14
桃園市,八德區,大順里,1015,543,472,5,1020,2525,0,40.4,21.5
桃園市,八德區,合計,67615,36243,31372,710,68325,172627,209448,39.58,20.99
桃園市,龍潭區,黃唐里,1692,971,721,12,1704,4655,0,36.61,20.86
桃園市,龍潭區,中山里,2280,1300,980,35,2315,5884,0,39.34,22.09
桃園市,龍潭區,烏林里,1481,846,635,18,1499,4416,0,33.94,19.16
桃園市,龍潭區,高平里,1195,582,613,9,1204,3205,0,37.57,18.16
桃園市,龍潭區,凌雲里,1322,766,556,12,1334,3744,0,35.63,20.46
桃園市,龍潭區,八德里,1576,864,712,13,1589,4226,0,37.6,20.44
桃園市,龍潭區,三水里,280,85,195,3,283,652,0,43.4,13.04
桃園市,龍潭區,上林里,1718,946,772,9,1727,4406,0,39.2,21.47
桃園市,龍潭區,中正里,2149,1395,754,14,2163,5430,0,39.83,25.69
桃園市,龍潭區,龍潭里,835,423,412,7,842,1835,0,45.89,23.05
桃園市,龍潭區,高原里,1624,844,780,19,1643,4539,0,36.2,18.59
桃園市,龍潭區,九龍里,1440,890,550,12,1452,3741,0,38.81,23.79
桃園市,龍潭區,中興里,1567,967,600,17,1584,4232,0,37.43,22.85
桃園市,龍潭區,佳安里,1566,1063,503,17,1583,3420,0,46.29,31.08
桃園市,龍潭區,三和里,1185,733,452,9,1194,2574,0,46.39,28.48
桃園市,龍潭區,三坑里,607,276,331,7,614,1466,0,41.88,18.83
桃園市,龍潭區,大平里,1034,565,469,6,1040,2332,0,44.6,24.23
桃園市,龍潭區,三林里,1451,936,515,9,1460,3072,0,47.53,30.47
桃園市,龍潭區,永興里,1076,602,474,15,1091,2825,0,38.62,21.31
桃園市,龍潭區,烏樹林里,1013,534,479,6,1019,2613,0,39.0,20.44
桃園市,龍潭區,百年里,1962,1404,558,17,1979,4262,0,46.43,32.94
桃園市,龍潭區,龍祥里,1282,785,497,10,1292,3487,0,37.05,22.51
桃園市,龍潭區,聖德里,1138,561,577,7,1145,2995,0,38.23,18.73
桃園市,龍潭區,龍星里,1828,1081,747,23,1851,4094,0,45.21,26.4
桃園市,龍潭區,上華里,1386,883,503,13,1399,3238,0,43.21,27.27
桃園市,龍潭區,武漢里,553,344,209,9,562,1491,0,37.69,23.07
桃園市,龍潭區,東興里,1468,1014,454,17,1485,3992,0,37.2,25.4
桃園市,龍潭區,北興里,772,491,281,9,781,2314,0,33.75,21.22
桃園市,龍潭區,建林里,1783,1254,529,10,1793,3664,0,48.94,34.22
桃園市,龍潭區,富林里,1440,972,468,13,1453,3448,0,42.14,28.19
桃園市,龍潭區,祥和里,482,229,253,6,488,1583,0,30.83,14.47
桃園市,龍潭區,合計,41185,24606,16579,383,41568,103835,124481,40.03,23.7
桃園市,平鎮區,雙連里,1808,978,830,16,1824,4741,0,38.47,20.63
桃園市,平鎮區,高雙里,1906,927,979,13,1919,4288,0,44.75,21.62
桃園市,平鎮區,復旦里,2286,1311,975,15,2301,5412,0,42.52,24.22
桃園市,平鎮區,廣興里,2503,1342,1161,27,2530,5467,0,46.28,24.55
桃園市,平鎮區,義民里,2049,1163,886,18,2067,5228,0,39.54,22.25
桃園市,平鎮區,宋屋里,1669,910,759,16,1685,4332,0,38.9,21.01
桃園市,平鎮區,新勢里,1582,846,736,13,1595,3659,0,43.59,23.12
桃園市,平鎮區,新富里,2367,1331,1036,24,2391,6520,0,36.67,20.41
桃園市,平鎮區,北勢里,1160,579,581,10,1170,2424,0,48.27,23.89
桃園市,平鎮區,北興里,1578,799,779,10,1588,3911,0,40.6,20.43
桃園市,平鎮區,北貴里,1700,870,830,13,1713,3974,0,43.11,21.89
桃園市,平鎮區,平鎮里,1666,865,801,22,1688,4457,0,37.87,19.41
桃園市,平鎮區,南勢里,2265,1230,1035,14,2279,5771,0,39.49,21.31
桃園市,平鎮區,莊敬里,1894,1203,691,28,1922,4674,0,41.12,25.74
桃園市,平鎮區,山峰里,907,568,339,8,915,2330,0,39.27,24.38
桃園市,平鎮區,湧光里,2110,1199,911,26,2136,5189,0,41.16,23.11
桃園市,平鎮區,龍恩里,1116,744,372,13,1129,2791,0,40.45,26.66
桃園市,平鎮區,東社里,1301,860,441,15,1316,3322,0,39.61,25.89
桃園市,平鎮區,龍興里,1067,779,288,15,1082,2548,0,42.46,30.57
桃園市,平鎮區,貿易里,922,645,277,6,928,1945,0,47.71,33.16
桃園市,平鎮區,忠貞里,602,444,158,3,605,1318,0,45.9,33.69
桃園市,平鎮區,中正里,705,540,165,9,714,1650,0,43.27,32.73
桃園市,平鎮區,建安里,1721,884,837,16,1737,4292,0,40.47,20.6
桃園市,平鎮區,東勢里,2062,991,1071,13,2075,5410,0,38.35,18.32
桃園市,平鎮區,東安里,1012,662,350,11,1023,2812,0,36.38,23.54
桃園市,平鎮區,新安里,1595,965,630,21,1616,4358,0,37.08,22.14
桃園市,平鎮區,鎮興里,1201,573,628,14,1215,3084,0,39.4,18.58
桃園市,平鎮區,義興里,2956,1537,1419,19,2975,6850,0,43.43,22.44
桃園市,平鎮區,湧豐里,712,392,320,8,720,1755,0,41.03,22.34
桃園市,平鎮區,湧安里,1541,915,626,15,1556,4511,0,34.49,20.28
桃園市,平鎮區,廣達里,1701,815,886,18,1719,3871,0,44.41,21.05
桃園市,平鎮區,福林里,1437,766,671,12,1449,3429,0,42.26,22.34
桃園市,平鎮區,金星里,2436,1426,1010,24,2460,6586,0,37.35,21.65
桃園市,平鎮區,廣仁里,1533,812,721,8,1541,4222,0,36.5,19.23
桃園市,平鎮區,新貴里,1366,681,685,14,1380,3064,0,45.04,22.23
桃園市,平鎮區,北富里,1662,853,809,20,1682,3878,0,43.37,22.0
桃園市,平鎮區,新榮里,2244,1233,1011,24,2268,5110,0,44.38,24.13
桃園市,平鎮區,華安里,1513,977,536,23,1536,4282,0,35.87,22.82
桃園市,平鎮區,金陵里,1266,724,542,9,1275,2823,0,45.16,25.65
桃園市,平鎮區,北安里,733,335,398,3,736,1551,0,47.45,21.6
桃園市,平鎮區,北華里,1727,1027,700,9,1736,3758,0,46.19,27.33
桃園市,平鎮區,復興里,2192,1171,1021,25,2217,4904,0,45.21,23.88
桃園市,平鎮區,平興里,2181,1214,967,16,2197,5498,0,39.96,22.08
桃園市,平鎮區,新英里,1599,991,608,14,1613,3806,0,42.38,26.04
桃園市,平鎮區,平安里,2022,1082,940,25,2047,5085,0,40.26,21.28
桃園市,平鎮區,平南里,2619,1463,1156,22,2641,6707,0,39.38,21.81
桃園市,平鎮區,合計,76194,42622,33572,717,76911,187597,228672,41.0,22.72
桃園市,新屋區,新屋里,1135,574,561,13,1148,2883,0,39.82,19.91
桃園市,新屋區,新生里,1559,831,728,12,1571,3991,0,39.36,20.82
桃園市,新屋區,後湖里,537,274,263,6,543,1517,0,35.79,18.06
桃園市,新屋區,清華里,1451,743,708,9,1460,4096,0,35.64,18.14
桃園市,新屋區,頭洲里,1721,835,886,15,1736,4467,0,38.86,18.69
桃園市,新屋區,埔頂里,885,454,431,6,891,2563,0,34.76,17.71
桃園市,新屋區,九斗里,888,393,495,11,899,2292,0,39.22,17.15
桃園市,新屋區,社子里,536,230,306,4,540,1356,0,39.82,16.96
桃園市,新屋區,東明里,570,272,298,7,577,1466,0,39.36,18.55
桃園市,新屋區,石磊里,809,352,457,16,825,2076,0,39.74,16.96
桃園市,新屋區,下埔里,309,146,163,1,310,730,0,42.47,20.0
桃園市,新屋區,下田里,629,298,331,6,635,1727,0,36.77,17.26
桃園市,新屋區,石牌里,382,202,180,6,388,926,0,41.9,21.81
桃園市,新屋區,赤欄里,493,237,256,7,500,1310,0,38.17,18.09
桃園市,新屋區,永興里,416,186,230,6,422,1021,0,41.33,18.22
桃園市,新屋區,永安里,899,438,461,11,910,2201,0,41.34,19.9
桃園市,新屋區,笨港里,411,208,203,6,417,1020,0,40.88,20.39
桃園市,新屋區,深圳里,245,120,125,0,245,639,0,38.34,18.78
桃園市,新屋區,蚵間里,334,117,217,4,338,900,0,37.56,13.0
桃園市,新屋區,槺榔里,413,175,238,6,419,1072,0,39.09,16.32
桃園市,新屋區,後庄里,452,224,228,3,455,1098,0,41.44,20.4
桃園市,新屋區,大坡里,480,190,290,1,481,1294,0,37.17,14.68
桃園市,新屋區,望間里,514,224,290,3,517,1391,0,37.17,16.1
桃園市,新屋區,合計,16068,7723,8345,159,16227,42036,49237,38.6,18.37
桃園市,觀音區,觀音里,994,477,517,9,1003,2767,0,36.25,17.24
桃園市,觀音區,白玉里,371,97,274,4,375,875,0,42.86,11.09
桃園市,觀音區,廣興里,483,235,248,8,491,1310,0,37.48,17.94
桃園市,觀音區,大潭里,798,340,458,14,812,1899,0,42.76,17.9
桃園市,觀音區,武威里,375,168,207,5,380,912,0,41.67,18.42
桃園市,觀音區,保生里,813,365,448,9,822,2180,0,37.71,16.74
桃園市,觀音區,三和里,373,179,194,2,375,854,0,43.91,20.96
桃園市,觀音區,新興里,297,136,161,3,300,705,0,42.55,19.29
桃園市,觀音區,坑尾里,606,270,336,5,611,1831,0,33.37,14.75
桃園市,觀音區,金湖里,927,395,532,8,935,2633,0,35.51,15.0
桃園市,觀音區,藍埔里,1046,432,614,6,1052,2621,0,40.14,16.48
桃園市,觀音區,大同里,1191,451,740,18,1209,3116,0,38.8,14.47
桃園市,觀音區,大堀里,543,208,335,5,548,1484,0,36.93,14.02
桃園市,觀音區,崙坪里,1921,734,1187,6,1927,4757,0,40.51,15.43
桃園市,觀音區,富源里,1480,739,741,11,1491,3918,0,38.06,18.86
桃園市,觀音區,上大里,970,423,547,12,982,2458,0,39.95,17.21
桃園市,觀音區,新坡里,1132,451,681,6,1138,2971,0,38.3,15.18
桃園市,觀音區,廣福里,921,356,565,9,930,2482,0,37.47,14.34
桃園市,觀音區,塔腳里,340,140,200,5,345,1021,0,33.79,13.71
桃園市,觀音區,保障里,775,246,529,8,783,1950,0,40.15,12.62
桃園市,觀音區,草漯里,979,396,583,14,993,2935,0,33.83,13.49
桃園市,觀音區,樹林里,1235,579,656,19,1254,4468,0,28.07,12.96
桃園市,觀音區,富林里,650,285,365,8,658,1926,0,34.16,14.8
桃園市,觀音區,草新里,1883,894,989,19,1902,5720,0,33.25,15.63
桃園市,觀音區,合計,21103,8996,12107,213,21316,57793,69326,36.88,15.57
桃園市,復興區,三民里,668,354,314,13,681,2041,0,33.37,17.34
桃園市,復興區,澤仁里,434,308,126,5,439,1426,0,30.79,21.6
桃園市,復興區,義盛里,218,183,35,5,223,745,0,29.93,24.56
桃園市,復興區,霞雲里,165,135,30,0,165,631,0,26.15,21.39
桃園市,復興區,長興里,157,116,41,3,160,660,0,24.24,17.58
桃園市,復興區,三光里,127,112,15,3,130,683,0,19.03,16.4
桃園市,復興區,奎輝里,203,164,39,3,206,764,0,26.96,21.47
桃園市,復興區,華陵里,289,165,124,1,290,1265,0,22.92,13.04
桃園市,復興區,羅浮里,334,246,88,3,337,1067,0,31.58,23.06
桃園市,復興區,高義里,123,92,31,0,123,754,0,16.31,12.2
桃園市,復興區,合計,2718,1875,843,36,2754,10036,12391,27.44,18.68
桃園市,合計,合計,741385,393423,347962,6793,748178,1869908,2272459,40.01,21.04
臺中市,中區,繼光里,645,268,377,1,646,1436,0,44.99,18.66
臺中市,中區,大墩里,826,390,436,2,828,1946,0,42.55,20.04
臺中市,中區,綠川里,680,303,377,7,687,1572,0,43.7,19.27
臺中市,中區,公園里,574,267,307,9,583,1353,0,43.09,19.73
臺中市,中區,光復里,847,409,438,5,852,1913,0,44.54,21.38
臺中市,中區,柳川里,704,334,370,10,714,1884,0,37.9,17.73
臺中市,中區,大誠里,992,444,548,11,1003,2244,0,44.7,19.79
臺中市,中區,中華里,760,383,377,8,768,1847,0,41.58,20.74
臺中市,中區,合計,6028,2798,3230,53,6081,14195,17930,42.84,19.71
臺中市,東區,新庄里,1170,508,662,6,1176,2974,0,39.54,17.08
臺中市,東區,振興里,1419,589,830,24,1443,3053,0,47.26,19.29
臺中市,東區,東橋里,1698,638,1060,18,1716,3732,0,45.98,17.1
臺中市,東區,東興里,1244,534,710,14,1258,2791,0,45.07,19.13
臺中市,東區,干城里,910,435,475,12,922,1889,0,48.81,23.03
臺中市,東區,泉源里,928,406,522,8,936,2030,0,46.11,20.0
臺中市,東區,旱溪里,1179,520,659,10,1189,2499,0,47.58,20.81
臺中市,東區,樂成里,966,410,556,8,974,2244,0,43.4,18.27
臺中市,東區,東門里,3033,1253,1780,30,3063,6693,0,45.76,18.72
臺中市,東區,十甲里,2086,989,1097,19,2105,4732,0,44.48,20.9
臺中市,東區,東南里,1648,880,768,12,1660,3682,0,45.08,23.9
臺中市,東區,東勢里,1077,560,517,12,1089,2651,0,41.08,21.12
臺中市,東區,合作里,1675,1066,609,14,1689,3985,0,42.38,26.75
臺中市,東區,富台里,760,511,249,7,767,1703,0,45.04,30.01
臺中市,東區,富仁里,1837,1253,584,21,1858,4044,0,45.94,30.98
臺中市,東區,東信里,3988,1759,2229,48,4036,8763,0,46.06,20.07
臺中市,東區,東英里,3201,1463,1738,27,3228,7152,0,45.13,20.46
臺中市,東區,合計,28819,13774,15045,290,29109,64617,75468,45.05,21.32
臺中市,南區,城隍里,1607,742,865,12,1619,3502,0,46.23,21.19
臺中市,南區,國光里,1676,736,940,19,1695,3745,0,45.26,19.65
臺中市,南區,南門里,1629,762,867,11,1640,3412,0,48.07,22.33
臺中市,南區,德義里,1347,684,663,15,1362,2840,0,47.96,24.08
臺中市,南區,積善里,1149,511,638,9,1158,2506,0,46.21,20.39
臺中市,南區,江川里,1325,657,668,17,1342,2714,0,49.45,24.21
臺中市,南區,新榮里,1902,1015,887,13,1915,4415,0,43.37,22.99
